entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,P2.12,,"Formal open space must include surfaced paths and places to sit and gather; the locations for seating must be accompanied by a rationale for their location. This includes demonstrating consideration of shelter from rain and wind, locations which will received the sun.","open-spaces, seating-areas",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P2.13,,"Public realm must consider appropriate shading for key routes, seating and play areas to protect users from the sun.","public-realm, shading",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P2.14,,Public realm must have accessible routes for users and clear definition of boundaries to ensure they are secure.,"public-realm, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.1,,"All new development must evidence how it complies with Design Council principles of inclusive design: Inclusive, responsive, flexible, convenient, accommodating for all people, welcoming and realistic.","inclusive-design, design-council-principles",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.2,,Developments of all scales must have focal points at the heart of the community which are designed for meeting.,"community-centers, focal-points",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.3,,"Using suitable local precedents (use Uttlesford Places for inspiration) public spaces must be designed to seamlessly accommodate the required functions, allow communities to come together for meetings and events, and to support nature recovery and climate change resilience.","public-spaces, community-engagement",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.4,,"Street furniture such as benches, seating, and bins must be provided every 100m in areas of high footfall and main pedestrian routes, for example high streets.","street-furniture, high-streets",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.5,,"Street furniture must be provided in areas where meeting or socialising is encouraged, or where there are key views of local areas of interest/landmarks.","street-furniture, social-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.6,,"Street furniture must be robust, durable, varied and influenced by the most-used highquality street furniture in the local area or the design rationale of the development.","street-furniture, local-design-influence",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.7,,Street art should be explored to enliven and enhance the public realm. Street art must:,"public-art, public-realm-enhancement",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.8,,"Larger developments should contain a provision of space suited to formal and informal community-oriented events, such as Parkrun.","community-spaces, events",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.9,,All developments should providing space facilitating informal play and socialising.,"community-spaces, play-areas",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.10,,All new proposals must provide opportunities to have to access to space to grow food.,"community-gardens, food-growing",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.11,,All proposed public spaces must be accessible to people with a range of abilities with clearly signed routes and wayfinding. Routes between destinations must have step-free alternatives.,"accessibility, public-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.12,,All new developments must use tactile surfaces to delineate space for those with visual impairments.,"accessibility, tactile-surfaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.12,,New local centres / facilities clusters should incorporate mobility hubs.,"local-centers, mobility-hubs",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.13,,Details of individual mobility hubs will be agreed as part of the planning process however will comprise a combination of the following:,"mobility-hubs, planning-process",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.14,,Proposals must be accompanied by a future adaptability strategy which sets out how streets and homes can be adapted over time as car ownership reduces and living patterns change.,"future-adaptability, urban-planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.15,,All streets and car-parking spaces are to be designed with the ability to be re-purposed as public or private space over time with a reduction in car ownership.,"adaptive-use, car-parking",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.16,,Private parking spaces should be designed with the potential to become an integral part of the garden.,"adaptive-use, private-parking",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.17,,Garages should be designed with the potential to be converted into additional live or work space.,"adaptive-use, garages",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,P3.18,,Apartment blocks should have taller ground floor ceiling heights for give flexibility to convert into workspace at a later date.,"building-design, adaptive-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.1,,Applicants must provide analysis demonstrating a comprehensive understanding of the existing uses within the local community and wider area. Route audits should be undertaken to ensure that direct high-quality walking and cycling infrastructure is provided to these locations to minimise journey times.,"community-analysis, infrastructure",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.2,,"Applicants should demonstrate that proposals are not reliant on the car for everyday journeys, including getting to workplaces, shops, schools and other facilities, open spaces or the natural environment. Compact forms of development that are walkable should be used to make destinations easily accessible by walking or cycling, rail, other public transport.","car-independence, compact-development",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.4,,Development must identify uses early in design process so that the viability of the scheme is ensured.,"design-process, scheme-viability",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.5,,"Uses that are sensitively distributed throughout mixed-use places based upon traditional Uttlesford high streets, public squares and public space layout will be supported over those provided in private car reliant ‘out of town’ industrial, retail and commercial sheds.","mixed-use, high-street-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.6,,Proposals for infill developments and within the existing urban areas should be designed to maximise land use and provide a mix of uses.,"infill-developments, mixed-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.7,,"Where new local centres are included within proposals, they must be recognisable with a mix of land uses, local shops, community space or play area.","local-centers, mixed-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.8,,Applications are encouraged to provide new uses where those uses are not easily accessible as per U1.2.,"new-uses, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.9,,Schemes should maximise land uses such as consolidating surface parking infrastructure into multi-storey car parks or car barns.,"land-use, car-parking",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.10,,"Developments should avoid being anonymous and solely functional (specifically large-volume, industrial/commercial/warehouse/ retail superstore/agricultural sheds) which encourage the use of the private car.","development-character, car-use-reduction",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.11,,"All new streets must be fronted by development with principal entrances, doors and windows addressing the public realm.","street-frontage, public-realm",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.12,,Local centres must contain areas active frontage that overlooks key pedestrian routes and the public realm. Inactive frontage length must not exceed 8m.,"local-centers, active-frontage",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.13,,"Active frontage to areas of public realm with entrances, windows, or active ground floor uses should be positioned to enable overlooking.","active-frontage, public-realm",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.14,,Activity inside buildings containing commercial or retail uses at ground floor should be visible from the public realm.,"building-activity, public-visibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.15,,"The principles of active frontage must not be compromised by car parking, commercial bins, service equipment and service entrances.","active-frontage, design-principles",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U1.16,,Building entrances should be positioned to be visible from the street.,"building-entrances, street-visibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.1,,"New developments must demonstrate that new house types respond to the requirements of local policy, and are an appropriate type and mix for the particular area of Uttlesford.","housing-types, local-policy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.2,,"The proposals must have regard to available evidence of the housing needs and demonstrate this regard at the early stages of the design concept by indicating, use, mix and amount.","housing-needs, design-concept",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.3,,Homes must provide sufficient internal space to meet occupants’ requirements now and in the future. See Section 4.8 Homes and Buildings for internal space standards.,"housing-space-standards, future-proofing",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.4,,Section 5 Development Scale Coding provides additional requirements across development scales for the provision of accessible dwellings.,"development-scales, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.5,,Proposals must provide the agreed proportion and mix of affordable homes as specified by the Council.,"affordable-housing, housing-policy",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.6,,"Schemes must demonstrate tenure blind design, with no discernible difference in appearance or construction quality between affordable and market dwellings.","tenure-blind-design, housing-quality",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.7,,New developments should provide a variety of house types to suit the needs of the community.,"housing-diversity, community-needs",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.8,,Developments within Uttlesford should consider provision of the below types of homes within each new neighbourhood / character area to provide a varied and inclusive community. Section 5 Development Scale Coding provides requirements across development typologies for the requirement and integration of types.,"housing-types, community-inclusion",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.9,,"House types should cater to contemporary household types, including single person households as well as small and large families, sharers, older people and downsizers.","household-types, demographic-needs",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.10,,Large scale developments should make provision for and promote a variety of development models that reflect the wide needs of the community and provide homes that are best suited to them.,"development-models, community-needs",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.11,,"Retirement villages, care homes, extra-care housing, sheltered housing, independent living, and age-restricted general market should be located with good access to public transport and local facilities.","retirement-living, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.12,,"New developments must ensure affordable dwellings are distributed across the development, with affordable housing available across a variety of typologies and sizes proposed in the development.",affordable-housing-distribution,local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U2.13,,All new homes (and buildings) within any development must be futureproofed to allow for flexible uses.,"building-flexibility, future-proofing",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.1,,Proposals must demonstrate they have an understanding of the opportunities and constraints affecting the social inclusivity of uses.,"social-inclusivity, planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.2,,"Schemes should provide opportunities to promote healthy living, and well-being social interaction.","healthy-living, social-interaction",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.3,,Development must retain key social facilities.,"social-facilities, community-planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.4,,"New schools must be walkable, in an accessible location such as a local centre and served by safe cycling and pedestrian routes.","schools, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.5,,"New schools should priorities sustainable travel with a focus on road safety, parking/drop off zones, infrastructure such as scooter / cycle parking.","schools, sustainable-travel",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.6,,"Schools should explore opportunities for wider community use, engagement and interactions to maximise the site and facilities.","schools, community-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.7,,"New schools should be located close to new local centres and community uses to create a heart to new neighbourhoods and support creation of a vibrant centre, increasing footfall to enhance the viability of new uses.","schools, community-integration",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.8,,"School sports, pitch and leisure provision should be designed to provide shared facilities.","school-facilities, shared-use",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.10,,All new residential development should be within walking distance of a range of day to day destinations. See Section 5 Development Scale Coding for detailed requirements.,"residential-developments, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.11,,Proposals must evidence their connectivity to either existing or proposed local services.,"proposals, local-services",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.12,,"Where new developments are located within walking distance of the required facilities they should still consider the inclusion of nonresidential uses to create community cohesion. These may include community orchards, a small community hub/flexible work space as opportunities to bring the community together.","development-planning, community-cohesion",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.13,,Applications that provide community facilities in the district will be favourably considered.,"community-facilities, planning-applications",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.14,,Community buildings in new developments must be accessible from the outset.,"community-buildings, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.15,,"Proposals must consider community facilities as key destination and landmarks, containing welcoming entrances and recognisable design features.","community-facilities, design-features",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.16,,Sports hubs and changing facilities must be multi-use and combined with community meeting or cafe facilities.,"sports-facilities, multi-use-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.17,,"Proposals should provide facilities that bring together all ages, such as co-located nurseries and care homes.","community-facilities, age-inclusivity",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,U3.18,,Applications that provide community facilities in the district will be favourably considered.,"community-facilities, planning-applications",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.1,,Homes and communal areas within buildings must provide a good standard and quality of internal space as defined by the following requirements.,"homes, internal-space-standards",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.2,,"New developments are strongly encouraged to comply with nationally described internal space standards, including the minimum dimensions for bedrooms and built in storage.","internal-space-standards, compliance",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.3,,"All planning drawings for residential properties must show the floor areas and dimensions of all rooms. Any habitable room that is not intended to be used for sitting, eating or cooking is deemed to be a bedroom unless its floor area is below 7.5 m2 and/or it doesn’t meet the minimum width requirement.","planning-drawings, room-standards",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.4,,"Indicative furniture layouts must be included on domestic room plans to demonstrate that rooms are adequately sized/shaped, without conflict of windows/doors and also to ensure that the external appearance of the fenestration considers internal functions.","room-planning, design-considerations",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.5,,Allowing for flexibility of uses particularly at the ground floor should be included within any proposal.,"building-flexibility, ground-floor-uses",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.6,,All new dwellings must meet Regulation M4(1) in accordance with national policy and are encouraged to meet Regulation M4(2) Category 2: Accessible and Adaptable dwellings.,"building-regulations, accessibility",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H1.7,,10% of market housing and 15% of affordable housing are encouraged to meet Regulation M4(3) Category 3: Wheelchair user dwellings.,"accessibility, affordable-housing",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.1,,Proposals must demonstrate due consideration of measures to promote the health and wellbeing of residents.,"health-wellbeing, residential-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.2,,All new homes and buildings should meet ‘Secured by Design’ standards.,"secured-by-design, building-standards",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.3,,"Focal lighting should emphasise entrances and porches, making them safe and inviting.","lighting-design, safety",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.4,,"Proposals must locate noisy activities in sufficient proximity to dwellings for safe access, but far enough away to minimise disturbance.","noise-management, planning",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.5,,Homes and buildings car and cycle parking must be located close to the entrance of the corresponding property to maximise overlooking and therefore safety.,"parking-design, safety",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.6,,Homes and buildings main entrances must face the street and clearly articulate building elevations to maximise visibility from the public realm.,"building-entrances, public-realm",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.7,,"New homes and buildings must clearly define the front and rear of dwellings, incorporating safe and attractive public realm or private gardens, and shared amenity space.","building-design, public-private-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.8,,"Homes must avoid creating left over space in order to ensure land efficiency, and minimising the ambiguity of ownership.","land-use-efficiency, ownership",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
